sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.sa-sb.sa-b::00750,Karen was walking around her campus. All of a sudden she fell over. Her flip flop had snapped. Karen wasn't hurt but needed new flip flops.,1.0,content_diversity,Luckily the store was nearby.,Her friend was nearby to help.,New flip flops are cheap.,Sadly it was close to midnight.,She felt embarrassed.
test.sa-sb.sa-b::00750,Karen was walking around her campus. All of a sudden she fell over. Her flip flop had snapped. Karen wasn't hurt but needed new flip flops.,0.0,content_diversity,It was easy to get new shoes.,New flip flops were right around the corner.,They were easily replaced.,The flip flops were replaced in no time.,Her flip flop was exchanged in the nearby store.
test.sa-sb.sa-b::00751,Tom was invited to a party. He wasn't much of a beer drinker. He got whatever he saw on sale. Everyone at the party was a bit disappointed.,1.0,content_diversity,"Tom wasn't bothered, he was as drunk as a lord and very happy.",Tom thought anyone who judged what he brought wasn't worth talking to anyway.,He was never invited to a party ever again.,Tom threw his own party and did not invite anyone who looked down their nose at him.,Tom was happy to never go to a party again now knowing what snobs his neighbours were.
test.sa-sb.sa-b::00751,Tom was invited to a party. He wasn't much of a beer drinker. He got whatever he saw on sale. Everyone at the party was a bit disappointed.,0.0,content_diversity,Tom was so drunk he didnt care!,Tom had far too much to drink and couldn't rmemeber any criticism anyway.,Tom was so drunk and happy he didn't realise what people thought anyway.,Tom got drunk and was unaware people thought he was cheap.,After so much drink Tom didn't care anyway.
test.sa-sb.sa-b::00752,Liz loved a band that was coming to town. Her parents weren't sure about letting her go. Liz did extra chores and did well in school. Eventually her parents let her go.,1.0,content_diversity,she had a great time,she earned it,she was glad,they were reasonable,she decide it was best to go with her friends too
test.sa-sb.sa-b::00752,Liz loved a band that was coming to town. Her parents weren't sure about letting her go. Liz did extra chores and did well in school. Eventually her parents let her go.,0.0,content_diversity,it was amazing,she had an amazing times,she had a wonderful time,her time there was fantastic,she enjoy the concert very much
test.sa-sb.sa-b::00753,Cindy wanted her own puppy very much. She asked her mother if she could have one. Her mother told her to save her money and work hard for one. Cindy finally had saved up enough money with smart budgeting.,1.0,content_diversity,"When Cindy saved up enough money, they went to the shelter to pick out a dog that needed a home.",Cindy's mother told her she would have to do everything for her new pet.,Cindy called her friend and told her she was getting a new puppy.,Cindy's father gave her some money to go out and buy some supplies for the pup.,Cindy sat down and wrote out a list of names she might name her new puppy.
test.sa-sb.sa-b::00753,Cindy wanted her own puppy very much. She asked her mother if she could have one. Her mother told her to save her money and work hard for one. Cindy finally had saved up enough money with smart budgeting.,0.0,content_diversity,Cindy went to the pet store and purchased some food dishes and some puppy food.,Cindy bought a dog bed at the store and decided she'd embroider the pup's name on it.,Cindy said she would have to wait on the harness and leash when she could bring the puppy with her.,Cindy's mother told her she would pitch in to help pay for some dogs on how to care for puppies.,Cindy was happy when she could mark off everything on her supplies list for the puppy.
test.sa-sb.sa-b::00754,"Frances lived in a beautiful house in the middle of the woods. Her dad used to go hunting in the woods every morning. One day, her dad came back with a beautiful deer. From the deer, they made sausages and steaks.",1.0,content_diversity,it was so delicious,this was a family tradition,the deer face was reserved,she learn how to make sausages,the skin was used to make a carpet
test.sa-sb.sa-b::00754,"Frances lived in a beautiful house in the middle of the woods. Her dad used to go hunting in the woods every morning. One day, her dad came back with a beautiful deer. From the deer, they made sausages and steaks.",0.0,content_diversity,it taste so good,it was so tasty,it was so yummy,it was a wonderful meal,it was so scrumptious
test.sa-sb.sa-b::00755,Luther was raised up to be a christian. When Luther reached adulthood he thought different. Luther wanted to convert to another religion. Luther wanted to become Jewish.,1.0,content_diversity,He felt it was his calling.,That faith felt the strongest to him.,He like the teachings.,He knew his mom would not like it.,He started to learn on how to become jewish.
test.sa-sb.sa-b::00755,Luther was raised up to be a christian. When Luther reached adulthood he thought different. Luther wanted to convert to another religion. Luther wanted to become Jewish.,0.0,content_diversity,The jewish faith was strong in his heart.,The jewish teaching felt more true to him.,It was easy to give up being Christian.,The teaching of Judaism was stronger in his heart.,Being jewish meant more to him then being christian.
test.sa-sb.sa-b::00756,Jane was a vegan. She was asked to pick up bacon. She thought it would be fine to get vegan bacon. She was clearly wrong.,1.0,content_diversity,Jane tasted the bacon and nearly threw up.,Jane found it was meat and could not pick it up.,The vegan bacon was mislabled and was really turkey rashers.,The store did not sell any vegan products at all.,Jane found it very difficult to tell whether or not it was vegan bacon.
