sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_AveragedCosineSimilarity,metric_AveragedDistinctNgrams,metric_BertScore,metric_SD,metric_SD_norm,metric_SSD,metric_SSD_norm,metric_SentBert,metric_TSD,metric_TSD_norm
test.enc.prompt.txt::01823,We'd know. There,1.0,content_diversity,would be tell tale signs.,would be news about it on the TV by now.,is know way this thing would move without making a racket otherwise.,"isn't anything we can do, I am so sorry.",would be a large ring around the outer edge telling us so.,-0.034,0.957,-0.118,2.576,0.515,4.934,0.987,-0.179,28.700,0.512
test.enc.prompt.txt::01824,Thanks for the,0.0,content_diversity,"recognition, folks. It means so much to me.",good cheer and support. It's everything to me.,"strong show of appreciation, gang. It warms my heart.","standing ovation, ladies and gentlemen. This day has been one-pf-a-kind.","acknowledgement, everyone. It's been so long.",-0.021,0.960,-0.246,2.127,0.213,4.904,0.981,-0.456,41.992,0.646
test.enc.prompt.txt::01825,"Ninety seven million,",0.0,content_diversity,these census calculations have got to be in error.,how could those numbers be right? Who's collecting for this census?,I don't see how this census count can be accurate.,"that's not a correct census tally, can't you see that?",a miscalculation like can invalidate a huge ton of census data.,-0.029,0.957,-0.241,2.706,0.451,4.897,0.979,-0.604,43.682,0.662
test.enc.prompt.txt::01826,I'm getting this,1.0,content_diversity,report to principal,things to officials,book back to library,one way or another,match easily,-0.018,0.775,0.057,2.418,0.484,4.992,0.998,-0.193,12.909,0.807
test.enc.prompt.txt::01827,It didn't go,1.0,content_diversity,as we planned,to the limit,all the way,where it wanted to,to your mom,-0.025,0.762,-0.199,1.895,0.379,4.972,0.994,-0.296,11.577,0.724
test.enc.prompt.txt::01827,It didn't go,0.0,content_diversity,as we wanted,as we intended to,as we expected,without a struggle,without a problem,-0.086,0.670,-0.286,1.476,0.295,4.272,0.854,-0.505,9.970,0.623
test.enc.prompt.txt::01828,"Pinback, I have",1.0,content_diversity,the documents you requested.,the diamond.,to meet you later.,a problem with you!,a gift for you.,-0.027,0.756,-0.265,1.914,0.383,4.973,0.995,-0.253,11.462,0.498
test.enc.prompt.txt::01829,Well... now what?,0.0,content_diversity,anyone know what this means,do you know? i dont understand,what does it mean?,whats the meaning?,i wish i understood,-0.011,0.973,-0.101,2.591,0.432,4.723,0.945,-0.479,14.498,0.580
test.enc.prompt.txt::01830,"Find me something,",0.0,content_diversity,I am starving.,I need to eat.,I wish to consume food,I have a craving.,I want to stuff my face.,-0.059,0.945,-0.518,1.686,0.337,4.891,0.978,-0.470,12.977,0.499
test.enc.prompt.txt::01831,Remember what we,1.0,content_diversity,need to get at the supermarket.,should be doing to prevent the spread of coronavirus.,got married for in the first place.,need the most in life.,came here for in the first place.,-0.097,0.847,-0.167,2.218,0.444,4.991,0.998,-0.172,25.325,0.650
test.enc.prompt.txt::01832,One hundred twenty,1.0,content_diversity,two reasons to believe me,seven dollars is what you owe me,kilometres to go,two miles before we can take a break,people attended concert,-0.012,0.977,-0.120,2.288,0.458,4.807,0.961,-0.138,15.305,0.589
test.enc.prompt.txt::01833,You won't consider,1.0,content_diversity,"how I feel for even a minute, will you? No, you won't.","try something like that again, I bet. Even you wouldn't do that.",just listening to their offer? Just to put my mind at ease? Please?,"the person with the best qualifications, and I don't understand why.","the possibility, however remote, that you could actually be wrong?",-0.017,0.969,-0.066,2.781,0.309,4.921,0.984,-0.292,53.161,0.673
test.enc.prompt.txt::01833,You won't consider,0.0,content_diversity,my feelings even for a moment? I guess not.,"things from my perspective at all? Nope, you never do.","the way this might affect me though, huh? Will you?",the impact of this on other people? Even other people -- like me?,"what I could be going through, will you? You wouldn't dream of it.",-0.010,0.975,-0.099,3.055,0.306,4.994,0.999,-0.397,46.195,0.651
test.enc.prompt.txt::01834,"Bomb, this is",0.0,content_diversity,"not cheap, you know! What are you thinking?",a lot of money. How can you handle this?,"priced at more than you make in a year, have you noticed?","a little -- or a lot -- too rich for your blood, don't you think?",not exactly in your price range. How will you pay for this?,-0.052,0.935,-0.153,2.141,0.268,4.829,0.966,-0.532,45.896,0.646
test.enc.prompt.txt::01835,Well of course,1.0,content_diversity,I wish him the best.,it would not be much fun hiking in the rain.,I like dogs better than cats.,it is not always easy.,I would prefer to take the easy route.,-0.029,0.953,-0.289,2.065,0.413,4.998,1.000,-0.246,18.226,0.467
test.enc.prompt.txt::01836,"Well then, you've",1.0,content_diversity,my trust,my sister's hand,got my father's blessing,pushed your luck,been wrong whole time,-0.021,0.775,-0.023,2.288,0.458,4.925,0.985,-0.238,14.765,0.738
test.enc.prompt.txt::01837,So you have,0.0,content_diversity,been reading about serial killers,been reading about crime,been reading about criminals,been reading quite a lot about killers,been reading about physcopaths,-0.280,0.775,-0.612,1.430,0.286,3.952,0.790,-0.650,10.159,0.423
test.enc.prompt.txt::01838,That's all beside,1.0,content_diversity,"the point, you don't know what they have!","the water cooler, in the back.",the car parked on the end.,"what you think, it's all about what she thinks.","what you know, and what you think you know.",-0.051,0.919,-0.179,2.594,0.519,4.697,0.939,-0.190,32.513,0.637
test.enc.prompt.txt::01838,That's all beside,0.0,content_diversity,where they have the water cooler.,the outside water cooler.,cooler of water.,the cooler of water outside.,water cooler they have outside.,-0.173,0.799,-0.453,2.878,0.576,4.485,0.897,-0.782,15.139,0.541
test.enc.prompt.txt::01840,Your GHF reading,0.0,content_diversity,is indecipherable.,"wow, what a mystery.",makes no sense. I can't read it.,is crazy. Like a code.,I've never seen anything like it.,-0.014,0.975,-0.219,2.480,0.354,4.973,0.995,-0.459,24.717,0.686
test.enc.prompt.txt::01842,What are you,0.0,content_diversity,blethering about? I cant see anyone.,going on about? There isn't any one there.,saying? There is no one outside the window woman!,talking about? the place is empty.,"talking about woman, there's nobody there.",-0.025,0.954,-0.303,2.771,0.308,4.975,0.995,-0.691,34.772,0.710
test.enc.prompt.txt::01843,The new star.,0.0,content_diversity,She is beautiful don't you think?,She sure is something wouldn't you agree?,Absolutely stunning isn't she?,A simply beautiful girl I would say.,You cannot fail to be amazed at her beauty.,-0.012,0.976,-0.182,2.502,0.500,4.871,0.974,-0.749,29.014,0.659
test.enc.prompt.txt::01844,"Hey, Doolittle, think",1.0,content_diversity,"you've got a screw loose. Probably a couple of screws, actually.",I may have been wrong about you all along. Sorry about that.,you'd better put your money where your mouth is once and for all.,"we'll just leave you alone and let you ponder this for a bit, okay?",your family would be very happy -- and relieved -- to hear from you.,-0.018,0.959,-0.097,2.600,0.371,4.906,0.981,-0.184,50.017,0.618
test.enc.prompt.txt::01844,"Hey, Doolittle, think",0.0,content_diversity,"you're a little off your rocker. A lot off, I should say.",you may not be thinking completely rationally right now.,reality is starting to slip for you. Just a bit. Or a lot.,you need to get a grip because you're losing it now.,"crazy could be an understatement in your case, you know?",-0.030,0.956,-0.121,2.973,0.372,4.993,0.999,-0.444,49.379,0.716
test.enc.prompt.txt::01845,Must get lonely,1.0,content_diversity,being a light house keeper.,"on the road all the time, just you and no one else.",for a pretty gal like you being single and all.,having to stay indoors all day every day.,"in that cell sometimes, maybe you should start behaving?",-0.018,0.959,-0.070,2.451,0.490,4.983,0.997,-0.121,35.647,0.699
test.enc.prompt.txt::01845,Must get lonely,0.0,content_diversity,being cooped up in doors all the time.,never leaving the house at all.,not being able to go outside even for a moment.,having to stay in the house by yourself 24/7,not seeing daylight becuase you can never leave the house.,-0.045,0.938,-0.208,2.842,0.568,4.989,0.998,-0.487,32.910,0.672
test.enc.prompt.txt::01847,I'm going into,0.0,content_diversity,the pool for a bit. You want to join me?,"the ocean to cool off. Come on, it'll be fun.",take a swim for a couple minutes. You want to?,that wonderful-looking pool right now. You should come.,the water to wash off this sand. I want you to come with.,-0.040,0.932,-0.310,3.833,0.383,4.962,0.992,-0.514,42.500,0.644
test.enc.prompt.txt::01848,Yes sir. Negative,0.0,content_diversity,is that better than it being positive?,"not positive, should we be happy about that?","not positive, that's fabulous news","not positive, just the outcome we were hoping for.","is wonderful news, thank goodness it wasn't positive.",-0.035,0.950,-0.301,2.578,0.516,4.165,0.833,-0.511,26.344,0.538
test.enc.prompt.txt::01850,Commander? Are you,0.0,content_diversity,not feeling well? You don't look at all well.,under the weather? You're green around the gills.,running a fever or something? You're sweating buckets.,coming down with something? I don't like your coloring.,"sure you want to go, sir? I mean, given your illness and all.",-0.012,0.970,-0.232,2.966,0.297,4.996,0.999,-0.241,46.082,0.688
test.enc.prompt.txt::01851,But see tonight,1.0,content_diversity,I am going to be too busy to help.,I have my first date with my dream girl.,I need to wash my hair.,just doesn't fit my schedule.,I start a second job.,-0.035,0.953,-0.324,2.448,0.490,4.686,0.937,-0.173,26.674,0.651
test.enc.prompt.txt::01851,But see tonight,0.0,content_diversity,there are no open slots on my calendar.,"there is just no way to fit you in,",I am busy until bedtime.,I will be absolutely swamped.,my time is not my own.,-0.016,0.964,-0.227,2.177,0.435,4.987,0.997,-0.295,25.618,0.675
test.enc.prompt.txt::01852,Mr. Sonrisa saw,1.0,content_diversity,what you did.,a man approach his wife.,an accident on his way to work.,something.,thieves fleeing the scene of the crime.,-0.003,0.983,-0.355,2.823,0.565,4.972,0.994,-0.086,15.403,0.550
test.enc.prompt.txt::01852,Mr. Sonrisa saw,0.0,content_diversity,"a car accident, today.",a wreck on the highway.,two cars collide.,a car crash into the median.,a car get nailed during his commute to work.,-0.047,0.937,-0.461,1.937,0.387,4.967,0.993,-0.452,21.411,0.649
test.enc.prompt.txt::01853,"Look, that thing",1.0,content_diversity,is so shiny,is moving so fast,is the biggest I have ever seen,should be in museum,is pretty,-0.040,0.960,-0.173,1.847,0.369,4.827,0.965,-0.312,13.128,0.656
test.enc.prompt.txt::01855,Some of us,0.0,content_diversity,prefer higher temperatures.,like to be hot.,prefer the warm air.,like more comfortable weather.,like sunlight.,-0.025,0.765,-0.454,2.813,0.563,4.970,0.994,-0.612,10.816,0.492
test.enc.prompt.txt::01856,But I'm afraid,0.0,content_diversity,of trying to accomplish that.,to attempt that action.,of attempting to engage in that activity.,of giving that a shot.,of endeavoring that achievement.,-0.076,0.928,-0.476,1.772,0.354,4.671,0.934,-0.673,13.537,0.451
test.enc.prompt.txt::01858,Which means I,0.0,content_diversity,am lost for words.,have no more to tell you.,ran out of things I could say.,no longer have anything left to speak about.,have no more words to express myself further on the matter.,-0.037,0.935,-0.247,2.382,0.476,4.885,0.977,-0.732,27.802,0.678
test.enc.prompt.txt::01859,What's with you?,0.0,content_diversity,Are you upset with me?,Are you angry?,Have you got a problem?,It seems like you are mad.,Are you unhappy?,-0.089,0.922,-0.495,2.210,0.442,4.564,0.913,-0.619,12.681,0.470
test.enc.prompt.txt::01860,Damn... Are you,0.0,content_diversity,dating that dude?,seeing that man?,together with him?,and him a couple?,courting him?,-0.015,0.773,-0.394,2.375,0.475,4.982,0.996,-0.503,11.451,0.573
test.enc.prompt.txt::01861,What else can,0.0,content_diversity,can i get anything else,anything else i should get,can i bring something else?,what else needs to be gotten,should we get something ?,-0.061,0.904,-0.342,2.142,0.428,4.576,0.915,-0.657,17.986,0.666
test.enc.prompt.txt::01862,"Look, we gotta",1.0,content_diversity,get out of here or we are goners.,compromise on  some things or this will  never work out between us.,name the baby its a week old.,go back I forgot the bank card..,quit these capers I am tired of gong to jail.,-0.012,0.977,-0.078,2.462,0.492,4.840,0.968,-0.177,31.665,0.633
test.enc.prompt.txt::01862,"Look, we gotta",0.0,content_diversity,agree to disagree on a few things or we aren't going to get along.,give each other a few breaks if we don't want to end up single again.,stop the constant arguing or I'll leave.,tone it down or this won't wok,learn to live with each other.,-0.027,0.950,-0.107,2.420,0.484,4.956,0.991,-0.320,41.783,0.685
